session_id,user_id
723,779
724,498
725,361
726,306
727,255
728,149
729,989
730,361
731,557
732,495
733,405
734,306
735,97
736,49
737,607
738,632
739,149
740,149
741,462
742,815
743,306
744,917
745,361
746,620
747,213
748,989
749,97
750,216
751,558
752,713
753,104
754,594
755,361
756,68
757,983
758,721
759,789
760,989
761,438
762,405
763,68
764,352
765,306
766,809
767,884
768,665
769,961
770,381
771,352
772,25
773,306
774,49
775,660
776,179
777,352
778,445
779,251
780,812
781,984
782,660
783,405
784,149
785,989
786,370
787,405
788,306
789,59
790,405
791,1
792,305
793,846
794,495
795,721
796,575
797,213
798,97
799,989
800,984
801,846
802,594
803,789
804,361
805,884
806,475
807,49
808,405
809,989
810,815
811,915
812,580
813,361
814,97
815,831
816,543
817,306
818,59
819,989
820,660
821,946
822,543
823,512
824,558
825,862
826,149
827,361
828,823
829,405
830,19
831,891
832,42
833,324
834,926
835,352
836,306
837,306
838,49
839,115
840,580
841,884
842,104
843,890
844,213
845,306
846,832
847,191
848,306
849,188
850,601
851,683
852,529
853,97
854,725
855,839
856,404
857,884
858,815
859,989
860,213
861,890
862,151
863,392
864,832
865,884
866,586
867,566
868,54
869,49
870,318
871,97
872,49
873,989
874,855
875,855
876,149
877,306
878,97
879,504
880,633
881,94
882,68
883,971
884,660
885,1
886,721
887,474
888,361
889,149
890,584
891,306
892,891
893,213
894,405
895,406
896,343
897,9
898,213
899,660
900,890
901,352
902,989
903,543
904,67
905,306
906,361
907,352
908,970
909,352
910,917
911,97
912,213
913,361
914,149
915,720
916,984
917,247
918,49
919,848
920,97
921,205
922,575
923,48
924,317
925,361
926,405
927,527
928,213
929,660
930,405
931,368
932,19
933,202
934,70
935,213
936,717
937,438
938,815
939,928
940,660
941,569
942,543
943,989
944,49
945,762
946,361
947,989
948,677
949,928
950,262
951,208
952,48
953,200
954,149
955,68
956,405
957,989
958,306
959,984
960,848
961,213
962,984
963,405
964,143
965,454
966,575
967,306
968,984
969,798
970,939
971,946
972,970
973,149
974,361
975,255
976,49
977,989
978,917
979,917
980,912
981,917
982,306
983,306
984,989
985,370
986,445
987,97
988,49
989,848
990,94
991,915
992,543
993,97
994,68
995,266
996,779
997,989
998,884
999,373
1000,779
1001,83
1002,512
1003,352
1004,920
1005,543
1006,1
1007,848
1008,138
1009,946
1010,721
1011,633
1012,848
1013,361
1014,202
1015,848
1016,205
1017,846
1018,655
1019,352
1020,352
1021,656
1022,255
1023,149
1024,512
1025,213
1026,917
1027,251
1028,149
1029,720
1030,504
1031,905
1032,306
1033,884
1034,474
1035,512
1036,130
1037,543
1038,495
1039,59
1040,871
1041,912
1042,160
1043,684
1044,149
1045,884
1046,912
1047,984
1048,884
1049,306
1050,970
1051,660
1052,149
1053,601
1054,970
1055,361
1056,839
1057,946
1058,912
1059,984
1060,255
1061,149
1062,48
1063,912
1064,840
1065,405
1066,306
1067,213
1068,50
1069,660
1070,580
1071,50
1072,405
1073,660
1074,50
1075,213
1076,54
1077,905
1078,151
1079,49
1080,499
1081,495
1082,566
1083,512
1084,97
1085,580
1086,928
1087,445
1088,445
1089,586
1090,839
1091,49
1092,306
1093,317
1094,9
1095,970
1096,306
1097,179
1098,584
1099,454
1100,594
1101,971
1102,884
1103,912
1104,361
1105,138
1106,846
1107,756
1108,97
1109,986
1110,884
1111,846
1112,989
1113,884
1114,803
1115,446
1116,361
1117,149
1118,130
1119,255
1120,306
1121,831
1122,59
1123,149
1124,149
1125,575
1126,306
1127,49
1128,49
1129,306
1130,655
1131,176
1132,361
1133,569
1134,361
1135,512
1136,656
1137,361
1138,343
1139,138
1140,862
1141,49
1142,984
1143,954
1144,580
1145,361
1146,70
1147,946
1148,989
1149,815
1150,97
1151,752
1152,50
1153,575
1154,405
1155,361
1156,317
1157,405
1158,404
1159,49
1160,306
1161,29
1162,454
1163,404
1164,50
1165,405
1166,97
1167,684
1168,495
1169,575
1170,979
1171,535
1172,306
1173,405
1174,474
1175,474
1176,361
1177,512
1178,917
1179,306
1180,884
1181,97
1182,352
1183,660
1184,660
1185,891
1186,251
1187,352
1188,294
1189,713
1190,989
1191,543
1192,49
1193,884
1194,840
1195,306
1196,202
1197,984
1198,216
1199,840
1200,970
1201,361
1202,176
1203,255
1204,49
1205,989
1206,946
1207,989
1208,347
1209,445
1210,262
1211,446
1212,50
1213,983
1214,149
1215,660
1216,580
1217,912
1218,928
1219,317
1220,762
1221,660
1222,917
1223,306
1224,989
1225,529
1226,143
1227,504
1228,370
1229,361
1230,654
1231,566
1232,756
1233,831
1234,928
1235,352
1236,497
1237,543
1238,660
1239,848
1240,613
1241,405
1242,984
1243,48
1244,405
1245,104
1246,306
1247,149
1248,213
1249,306
1250,97
1251,149
1252,149
1253,49
1254,580
1255,405
1256,67
1257,829
1258,939
1259,454
1260,445
1261,67
1262,317
1263,213
1264,580
1265,575
1266,68
1267,149
1268,454
1269,970
1270,120
1271,831
1272,445
1273,912
1274,352
1275,445
1276,213
1277,989
1278,915
1279,448
1280,767
1281,465
1282,684
1283,632
1284,149
1285,361
1286,984
1287,939
1288,83
1289,405
1290,970
1291,454
1292,405
1293,361
1294,580
1295,324
1296,946
1297,713
1298,832
1299,347
1300,495
1301,840
1302,454
1303,213
1304,352
1305,989
1306,213
1307,575
1308,767
1309,361
1310,970
1311,149
1312,613
1313,468
1314,970
1315,989
1316,543
1317,213
1318,120
1319,1
1320,306
1321,149
1322,627
1323,970
1324,912
1325,546
1326,405
1327,375
1328,42
1329,984
1330,97
1331,465
1332,361
1333,609
1334,213
1335,575
1336,306
1337,67
1338,643
1339,213
1340,989
1341,361
1342,660
1343,352
1344,578
1345,213
1346,846
1347,454
1348,917
1349,130
1350,815
1351,306
1352,815
1353,361
1354,361
1355,832
1356,50
1357,989
1358,767
1359,67
1360,97
1361,213
1362,94
1363,361
1364,831
1365,149
1366,580
1367,454
1368,912
1369,884
1370,352
1371,405
1372,989
1373,310
1374,68
1375,970
1376,989
1377,569
1378,306
1379,273
1380,884
1381,404
1382,317
1383,352
1384,846
1385,839
1386,273
1387,512
1388,973
1389,59
1390,213
1391,273
1392,512
1393,917
1394,970
1395,104
1396,213
1397,928
1398,104
1399,884
1400,891
1401,149
1402,474
1403,498
1404,454
1405,984
1406,352
1407,989
1408,660
1409,49
1410,99
1411,48
1412,823
1413,306
1414,361
1415,878
1416,989
1417,361
1418,884
1419,120
1420,361
1421,946
1422,445
1423,660
1424,989
1425,580
1426,306
1427,49
1428,454
1429,97
1430,405
1431,970
1432,405
1433,823
1434,613
1435,306
1436,324
1437,306
1438,354
1439,370
1440,832
1441,213
1442,176
1443,635
1444,97
1445,48
1446,213
1447,575
1448,832
1449,445
1450,946
1451,149
1452,915
1453,216
1454,149
1455,149
1456,302
1457,49
1458,721
1459,68
1460,306
1461,660
1462,917
1463,352
1464,961
1465,25
1466,149
1467,733
1468,529
1469,811
1470,580
1471,984
1472,840
1473,580
1474,68
1475,97
1476,251
1477,49
1478,306
1479,176
1480,971
1481,884
1482,324
1483,527
1484,660
1485,306
1486,70
1487,890
1488,977
1489,361
1490,989
1491,580
1492,989
1493,352
1494,512
1495,59
1496,984
1497,512
1498,762
1499,213
1500,855
1501,445
1502,989
1503,445
1504,266
1505,216
1506,660
1507,558
1508,720
1509,846
1510,970
1511,984
1512,163
1513,50
1514,50
1515,292
1516,213
1517,580
1518,812
1519,984
1520,294
1521,946
1522,306
1523,405
1524,989
1525,512
1526,989
1527,977
1528,571
1529,405
1530,594
1531,846
1532,8
1533,989
1534,660
1535,120
1536,306
1537,445
1538,306
1539,660
1540,83
1541,586
1542,660
1543,318
1544,788
1545,789
1546,405
1547,575
1548,984
1549,823
1550,512
1551,465
1552,939
1553,352
1554,97
1555,149
1556,984
1557,306
1558,176
1559,762
1560,19
1561,846
1562,917
1563,512
1564,97
1565,543
1566,495
1567,405
1568,558
1569,49
1570,213
1571,251
1572,120
1573,915
1574,803
1575,149
1576,912
1577,607
1578,149
1579,59
1580,361
1581,989
1582,594
1583,48
1584,660
1585,306
1586,213
1587,49
1588,48
1589,317
1590,961
1591,880
1592,823
1593,779
1594,352
1595,812
1596,352
1597,832
1598,946
1599,660
1600,68
1601,83
1602,68
1603,970
1604,846
1605,149
1606,884
1607,361
1608,68
1609,405
1610,405
1611,970
1612,406
1613,946
1614,70
1615,660
1616,884
1617,361
1618,104
1619,989
1620,213
1621,949
1622,498
1623,352
1624,405
1625,815
1626,767
1627,217
1628,660
1629,306
1630,405
1631,915
1632,317
1633,255
1634,815
1635,104
1636,989
1637,660
1638,989
1639,917
1640,405
1641,405
1642,575
1643,104
1644,984
1645,660
1646,474
1647,49
1648,1
1649,115
1650,306
1651,475
1652,989
1653,54
1654,499
1655,352
1656,445
1657,569
1658,505
1659,660
1660,989
1661,575
1662,454
1663,306
1664,575
1665,661
1666,143
1667,352
1668,575
1669,890
1670,627
1671,120
1672,306
1673,255
1674,306
1675,317
1676,310
1677,361
1678,557
1679,217
1680,970
1681,361
1682,575
1683,527
1684,149
1685,575
1686,213
1687,50
1688,512
1689,59
1690,213
1691,48
1692,756
1693,989
1694,713
1695,68
1696,512
1697,986
1698,984
1699,149
1700,361
1701,50
1702,829
1703,557
1704,572
1705,306
1706,306
1707,926
1708,325
1709,762
1710,68
1711,149
1712,266
1713,370
1714,495
1715,946
1716,946
1717,575
1718,569
1719,438
1720,979
1721,829
1722,917
1723,213
1724,846
1725,446
1726,352
1727,317
1728,149
1729,343
1730,660
1731,495
1732,216
1733,97
1734,454
1735,361
1736,661
1737,306
1738,381
1739,926
1740,213
1741,660
1742,917
1743,352
1744,454
1745,970
1746,912
1747,628
1748,445
1749,97
1750,149
1751,49
1752,404
1753,306
1754,946
1755,713
1756,317
1757,352
1758,149
1759,543
1760,855
1761,454
1762,832
1763,149
1764,262
1765,392
1766,543
1767,984
1768,504
1769,543
1770,848
1771,70
1772,821
1773,840
1774,970
1775,149
1776,445
1777,917
1778,68
1779,405
1780,50
1781,553
1782,306
1783,149
1784,917
1785,324
1786,445
1787,575
1788,361
1789,352
1790,97
1791,580
1792,779
1793,984
1794,917
1795,432
1796,829
1797,499
1798,779
1799,984
1800,846
1801,840
1802,306
1803,454
1804,812
1805,989
1806,562
1807,997
1808,846
1809,765
1810,454
1811,789
1812,558
1813,361
1814,498
1815,824
1816,970
1817,454
1818,83
1819,149
1820,779
1821,535
1822,627
1823,575
1824,815
1825,891
1826,946
1827,984
1828,561
1829,59
1830,361
1831,823
1832,97
1833,50
1834,884
1835,104
1836,628
1837,984
1838,809
1839,352
1840,176
1841,912
1842,306
1843,9
1844,1
1845,176
1846,151
1847,970
1848,984
1849,149
1850,149
1851,405
1852,917
1853,989
1854,504
1855,352
1856,917
1857,274
1858,543
1859,677
1860,149
1861,67
1862,306
1863,989
1864,620
1865,343
1866,660
1867,926
1868,815
1869,917
1870,463
1871,445
1872,543
1873,176
1874,832
1875,50
1876,306
1877,798
1878,213
1879,462
1880,720
1881,405
1882,361
1883,498
1884,59
1885,580
1886,149
1887,580
1888,149
1889,445
1890,970
1891,575
1892,684
1893,306
1894,306
1895,767
1896,97
1897,789
1898,97
1899,558
1900,149
1901,49
1902,575
1903,753
1904,970
1905,989
1906,9
1907,656
1908,193
1909,361
1910,104
1911,884
1912,558
1913,156
1914,97
1915,984
1916,352
1917,438
1918,352
1919,848
1920,534
1921,575
1922,251
1923,405
1924,445
1925,543
1926,454
1927,989
1928,213
1929,684
1930,738
1931,149
1932,660
1933,361
1934,179
1935,149
1936,373
1937,946
1938,306
1939,462
1940,213
1941,97
1942,512
1943,543
1944,946
1945,361
1946,989
1947,255
1948,97
1949,317
1950,438
1951,49
1952,97
1953,912
1954,361
1955,255
1956,255
1957,558
1958,575
1959,432
1960,149
1961,984
1962,891
1963,529
1964,821
1965,405
1966,720
1967,404
1968,361
1969,949
1970,756
1971,306
1972,149
1973,361
1974,578
1975,405
1976,317
1977,684
1978,884
1979,915
1980,49
1981,684
1982,946
1983,989
1984,721
1985,495
1986,798
1987,660
1988,871
1989,306
1990,104
1991,324
1992,580
1993,163
1994,632
1995,812
1996,917
1997,317
1998,120
1999,912
2000,97
2001,495
2002,251
2003,946
2004,48
2005,832
2006,529
2007,163
2008,306
2009,823
2010,575
2011,905
2012,361
2013,468
2014,139
2015,317
2016,445
2017,49
2018,575
2019,213
2020,891
2021,94
2022,149
2023,688
2024,216
2025,884
2026,404
2027,255
2028,984
2029,983
2030,213
2031,251
2032,273
2033,42
2034,660
2035,504
2036,352
2037,660
2038,354
2039,391
2040,917
2041,713
2042,176
2043,405
2044,324
2045,884
2046,306
2047,890
2048,454
2049,213
2050,97
2051,67
2052,580
2053,405
2054,149
2055,49
2056,809
2057,306
2058,49
2059,48
2060,809
2061,48
2062,104
2063,361
2064,213
2065,580
2066,273
2067,247
2068,512
2069,404
2070,405
2071,143
2072,149
2073,884
2074,97
2075,584
2076,306
2077,970
2078,848
2079,558
2080,468
2081,49
2082,912
2083,197
2084,306
2085,984
2086,251
2087,798
2088,815
2089,213
2090,884
2091,812
2092,915
2093,306
2094,721
2095,306
2096,512
2097,273
2098,361
2099,324
2100,317
2101,149
2102,946
2103,68
2104,213
2105,660
2106,970
2107,318
2108,662
2109,989
2110,392
2111,405
2112,660
2113,68
2114,202
2115,660
2116,306
2117,149
2118,306
2119,970
2120,512
2121,49
2122,306
2123,504
2124,440
2125,438
2126,405
2127,352
2128,912
2129,352
2130,306
2131,917
2132,558
2133,912
2134,912
2135,798
2136,917
2137,917
2138,575
2139,402
2140,255
2141,306
2142,97
2143,529
2144,432
2145,970
2146,405
2147,405
2148,59
2149,832
2150,361
2151,149
2152,815
2153,361
2154,405
2155,762
2156,989
2157,665
2158,512
2159,306
2160,50
2161,912
2162,912
2163,213
2164,970
2165,446
2166,213
2167,495
2168,762
2169,352
2170,989
2171,855
2172,9
2173,575
2174,343
2175,138
2176,912
2177,884
2178,984
2179,445
2180,392
2181,884
2182,352
2183,432
2184,97
2185,405
2186,677
2187,720
2188,251
2189,512
2190,905
2191,266
2192,343
2193,543
2194,149
2195,970
2196,840
2197,454
2198,445
2199,104
2200,561
2201,405
2202,584
2203,149
2204,213
2205,306
2206,527
2207,324
2208,855
2209,989
2210,306
2211,70
2212,840
2213,361
2214,946
2215,660
2216,97
2217,68
2218,984
2219,50
2220,989
2221,846
2222,104
2223,306
2224,558
2225,831
2226,306
2227,454
2228,405
2229,306
2230,809
2231,78
2232,558
2233,213
2234,361
2235,862
2236,989
2237,255
2238,575
2239,989
2240,50
2241,445
2242,97
2243,306
2244,558
2245,989
2246,809
2247,989
2248,405
2249,306
2250,955
2251,984
2252,97
2253,176
2254,512
2255,361
2256,254
2257,512
2258,946
2259,946
2260,392
2261,984
2262,946
2263,59
2264,68
2265,149
2266,891
2267,660
2268,575
2269,405
2270,405
2271,989
2272,361
2273,193
2274,120
2275,149
2276,575
2277,632
2278,251
2279,120
2280,59
2281,405
2282,823
2283,216
2284,633
2285,163
2286,878
2287,213
2288,866
2289,829
2290,255
2291,273
2292,405
2293,848
2294,946
2295,553
2296,541
2297,352
2298,343
2299,361
2300,984
2301,495
2302,512
2303,255
2304,318
2305,989
2306,917
2307,970
2308,68
2309,720
2310,527
2311,361
2312,361
2313,213
2314,884
2315,632
2316,306
2317,970
2318,543
2319,361
2320,846
2321,543
2322,580
2323,213
2324,815
2325,149
2326,454
2327,445
2328,984
2329,821
2330,660
2331,115
2332,149
2333,213
2334,779
2335,445
2336,317
2337,54
2338,213
2339,97
2340,213
2341,989
2342,989
2343,445
2344,251
2345,498
2346,884
2347,891
2348,917
2349,905
2350,251
2351,405
2352,720
2353,68
2354,970
2355,478
2356,832
2357,361
2358,677
2359,405
2360,498
2361,373
2362,306
2363,512
2364,138
2365,445
2366,627
2367,454
2368,454
2369,97
2370,989
2371,97
2372,660
2373,989
2374,49
2375,216
2376,846
2377,213
2378,580
2379,251
2380,809
2381,306
2382,213
2383,984
2384,928
2385,213
2386,846
2387,343
2388,884
2389,846
2390,352
2391,306
2392,361
2393,149
2394,946
2395,255
2396,498
2397,149
2398,405
2399,179
2400,102
2401,815
2402,361
2403,795
2404,535
2405,660
2406,280
2407,205
2408,306
2409,306
2410,213
2411,597
2412,1
2413,512
2414,580
2415,762
2416,120
2417,68
2418,54
2419,445
2420,584
2421,149
2422,317
2423,97
2424,405
2425,829
2426,306
2427,352
2428,343
2429,216
2430,149
2431,76
2432,149
2433,149
2434,580
2435,306
2436,213
2437,373
2438,160
2439,970
2440,569
2441,946
2442,831
2443,149
2444,970
2445,454
2446,405
2447,440
2448,8
2449,832
2450,306
2451,213
2452,912
2453,343
2454,989
2455,553
2456,176
2457,929
2458,361
2459,306
2460,149
2461,884
2462,213
2463,19
2464,49
2465,468
2466,789
2467,580
2468,512
2469,262
2470,445
2471,306
2472,361
2473,840
2474,306
2475,848
2476,884
2477,76
2478,984
2479,280
2480,607
2481,405
2482,352
2483,495
2484,984
2485,352
2486,660
2487,68
2488,445
2489,405
2490,48
2491,580
2492,197
2493,961
2494,917
2495,575
2496,474
2497,361
2498,970
2499,49
2500,104
2501,78
2502,202
2503,120
2504,262
2505,352
2506,779
2507,361
2508,149
2509,213
2510,149
2511,97
2512,361
2513,580
2514,317
2515,405
2516,445
2517,251
2518,855
2519,499
2520,361
2521,721
2522,558
2523,213
2524,213
2525,970
2526,917
2527,884
2528,361
2529,762
2530,832
2531,823
2532,352
2533,984
2534,151
2535,989
2536,361
2537,989
2538,984
2539,684
2540,255
2541,809
2542,49
2543,48
2544,266
2545,104
2546,832
2547,213
2548,49
2549,373
2550,970
2551,839
2552,959
2553,273
2554,404
2555,575
2556,504
2557,361
2558,713
2559,176
2560,405
2561,130
2562,149
2563,831
2564,721
2565,213
2566,660
2567,862
2568,504
2569,917
2570,405
2571,512
2572,832
2573,848
2574,495
2575,251
2576,512
2577,266
2578,405
2579,527
2580,445
2581,445
2582,984
2583,48
2584,661
2585,970
2586,971
2587,891
2588,213
2589,721
2590,721
2591,921
2592,67
2593,683
2594,97
2595,498
2596,149
2597,989
2598,371
2599,213
2600,255
2601,54
2602,149
2603,361
2604,623
2605,49
2606,68
2607,48
2608,307
2609,890
2610,361
2611,855
2612,989
2613,762
2614,917
2615,213
2616,405
2617,120
2618,884
2619,580
2620,989
2621,54
2622,306
2623,149
2624,49
2625,846
2626,361
2627,347
2628,653
2629,149
2630,373
2631,156
2632,454
2633,405
2634,970
2635,68
2636,445
2637,512
2638,94
2639,984
2640,405
2641,983
2642,273
2643,149
2644,104
2645,446
2646,815
2647,989
2648,984
2649,832
2650,49
2651,255
2652,97
2653,104
2654,156
2655,405
2656,445
2657,575
2658,405
2659,478
2660,59
2661,216
2662,665
2663,848
2664,149
2665,255
2666,912
2667,381
2668,498
2669,343
2670,97
2671,149
2672,306
2673,454
2674,823
2675,884
2676,512
2677,405
2678,217
2679,445
2680,512
2681,317
2682,660
2683,273
2684,970
2685,846
2686,891
2687,575
2688,306
2689,247
2690,49
2691,499
2692,543
2693,324
2694,891
2695,970
2696,97
2697,543
2698,130
2699,306
2700,213
2701,352
2702,97
2703,273
2704,149
2705,306
2706,361
2707,255
2708,255
2709,306
2710,891
2711,405
2712,156
2713,989
2714,94
2715,176
2716,255
2717,306
2718,983
2719,149
2720,923
2721,54
2722,149
2723,720
2724,762
2725,912
2726,50
2727,54
2728,871
2729,49
2730,273
2731,306
2732,97
2733,49
2734,97
2735,306
2736,939
2737,97
2738,585
2739,306
2740,149
2741,989
2742,307
2743,683
2744,352
2745,42
2746,474
2747,138
2748,575
2749,97
2750,405
2751,149
2752,352
2753,917
2754,405
2755,29
2756,575
2757,454
2758,438
2759,405
2760,361
2761,405
2762,251
2763,352
2764,846
2765,946
2766,306
2767,884
2768,352
2769,798
2770,306
2771,660
2772,149
2773,306
2774,812
2775,6
2776,49
2777,839
2778,352
2779,213
2780,213
2781,721
2782,660
2783,352
2784,361
2785,454
2786,405
2787,848
2788,273
2789,432
2790,251
2791,404
2792,251
2793,213
2794,495
2795,832
2796,454
2797,319
2798,306
2799,48
2800,989
2801,306
2802,306
2803,785
2804,97
2805,97
2806,361
2807,306
2808,251
2809,255
2810,756
2811,512
2812,831
2813,306
2814,575
2815,989
2816,890
2817,306
2818,255
2819,454
2820,361
2821,361
2822,361
2823,984
2824,846
2825,213
2826,405
2827,149
2828,402
2829,361
2830,251
2831,815
2832,251
2833,405
2834,884
2835,789
2836,815
2837,352
2838,789
2839,361
2840,104
2841,917
2842,912
2843,848
2844,361
2845,454
2846,575
2847,575
2848,352
2849,445
2850,928
2851,405
2852,361
2853,306
2854,343
2855,49
2856,946
2857,352
2858,354
2859,324
2860,912
2861,445
2862,49
2863,575
2864,361
2865,846
2866,970
2867,306
2868,213
2869,213
2870,543
2871,946
2872,149
2873,912
2874,884
2875,767
2876,884
2877,584
2878,684
2879,815
2880,67
2881,553
2882,120
2883,762
2884,361
2885,405
2886,970
2887,445
2888,946
2889,149
2890,575
2891,361
2892,848
2893,846
2894,317
2895,361
2896,884
2897,474
2898,213
2899,361
2900,762
2901,68
2902,149
2903,984
2904,586
2905,946
2906,445
2907,558
2908,832
2909,49
2910,535
2911,495
2912,946
2913,840
2914,83
2915,504
2916,361
2917,130
2918,68
2919,884
2920,946
2921,970
2922,661
2923,445
2924,848
2925,200
2926,575
2927,454
2928,454
2929,251
2930,580
2931,575
2932,984
2933,292
2934,48
2935,361
2936,216
2937,48
2938,917
2939,213
2940,306
2941,48
2942,361
2943,306
2944,48
2945,306
2946,831
2947,946
2948,361
2949,361
2950,984
2951,179
2952,684
2953,762
2954,665
2955,454
2956,821
2957,319
2958,48
2959,149
2960,632
2961,946
2962,575
2963,405
2964,989
2965,475
2966,454
2967,495
2968,361
2969,54
2970,405
2971,9
2972,575
2973,97
2974,361
2975,627
2976,59
2977,803
2978,97
2979,846
2980,660
2981,568
2982,949
2983,83
2984,50
2985,886
2986,489
2987,979
2988,915
2989,779
2990,273
2991,512
2992,923
2993,884
2994,660
2995,973
2996,558
